runid,site_id,variable,category,Var_category,Var_total,Var_interaction,frac_of_total
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,SoilMoistFrac,driver,2.3849686447951194e-4,2.2755104080962135e-4,0.006741322257036476,1.0481027185415
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,SoilMoistFrac,dummy,0,2.2755104080962135e-4,0.006741322257036476,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,SoilMoistFrac,interaction,0.006741322257036476,2.2755104080962135e-4,0.006741322257036476,29.625539101253974
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,SoilMoistFrac,parameter,-0.0067555963776511916,2.2755104080962135e-4,0.006741322257036476,-29.688268414923243
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,TotSoilCarb,IC,-1.169489610203767,1.295913449901003,1.7305578795865402,-0.902444225957456
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,TotSoilCarb,driver,-6.825330041158498e-4,1.295913449901003,1.7305578795865402,-5.2668100957513e-4
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,TotSoilCarb,dummy,0,1.295913449901003,1.7305578795865402,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,TotSoilCarb,interaction,1.7305578795865402,1.295913449901003,1.7305578795865402,1.335396186928024
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,TotSoilCarb,parameter,0.7355277135223458,1.295913449901003,1.7305578795865402,0.5675747200390072
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,AbvGrndWood,IC,-1.6712464890370375e-6,1.7184219995084165e-6,2.738665506270786e-6,-0.972547191269156
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,AbvGrndWood,driver,8.046732561717185e-8,1.7184219995084165e-6,2.738665506270786e-6,0.0468262892585121
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,AbvGrndWood,dummy,0,1.7184219995084165e-6,2.738665506270786e-6,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,AbvGrndWood,interaction,2.738665506270786e-6,1.7184219995084165e-6,2.738665506270786e-6,1.593709523652646
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,AbvGrndWood,parameter,5.705356566574962e-7,1.7184219995084165e-6,2.738665506270786e-6,0.33201137835799793
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,NPP,IC,-3.773118827476908e-20,3.3643410696302213e-18,0,-0.0112150306683728
